REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEVEL,INCOME_GROUP,EMP_STATUS,TIME_PERIOD,OBS_VALUE,BREAKDOWN_V7_HH,V7 Breakdowns households
FRA,G2I_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,10.473,Y25_54,Individuals aged 25-54
FRA,G2K2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,5.0585,Y25_54,Individuals aged 25-54
FRA,G2K1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,6.5971,Y25_54,Individuals aged 25-54
FRA,G2H1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,17.8947,Y25_54,Individuals aged 25-54
FRA,G2H4_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,10.8192,Y25_54,Individuals aged 25-54
FRA,G2A2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,6.778099999999999,Y25_54,Individuals aged 25-54
DEU,G2H1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,22.6918,Y25_54,Individuals aged 25-54
DEU,G2H4_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,11.3307,Y25_54,Individuals aged 25-54
DEU,G2C_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,14.614,Y25_54,Individuals aged 25-54
DEU,G2B_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,56.3898,Y25_54,Individuals aged 25-54
DEU,G2A2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,10.0656,Y25_54,Individuals aged 25-54
DEU,G2H2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,12.2528,Y25_54,Individuals aged 25-54
DEU,G2N2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,5.0535,Y25_54,Individuals aged 25-54
DEU,G2B1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,18.5566,Y25_54,Individuals aged 25-54
DEU,G2A1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,18.1424,Y25_54,Individuals aged 25-54
DEU,G2H3_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,16.763,Y25_54,Individuals aged 25-54
DEU,G2G_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,16.0426,Y25_54,Individuals aged 25-54
DEU,G2DBIS_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,8.7509,Y25_54,Individuals aged 25-54
DEU,G2N1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,17.7601,Y25_54,Individuals aged 25-54
DEU,G2I_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,6.594899999999999,Y25_54,Individuals aged 25-54
DEU,G2K1_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,7.4948,Y25_54,Individuals aged 25-54
DEU,G2J_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,18.5869,Y25_54,Individuals aged 25-54
DEU,G2K2_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,6.1406,Y25_54,Individuals aged 25-54
DEU,G2M_I,PT_POP,Y25T54,Total,Total,Total,Total,2022,10.521,Y25_54,Individuals aged 25-54
USA,F1_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,39.3,Y25_54,Individuals aged 25-54
USA,D1U_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,16.61,Y25_54,Individuals aged 25-54
USA,C5B_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,87.35,Y25_54,Individuals aged 25-54
USA,D1M_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,21.09,Y25_54,Individuals aged 25-54
USA,D1O_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,24.81,Y25_54,Individuals aged 25-54
USA,D1A_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,82.88,Y25_54,Individuals aged 25-54
USA,C2B_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,71.63,Y25_54,Individuals aged 25-54
USA,D1B_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,72.36,Y25_54,Individuals aged 25-54
USA,D1T_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,73.6,Y25_54,Individuals aged 25-54
USA,D1R_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,16.62,Y25_54,Individuals aged 25-54
USA,C6E_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,64.56,Y25_54,Individuals aged 25-54
USA,G1_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,71.36,Y25_54,Individuals aged 25-54
USA,D1E_I,PT_POP,Y25T54,Total,Total,Total,Total,2023,64.01,Y25_54,Individuals aged 25-54
FRA,G2A2_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,6.4,Y25_54,Individuals aged 25-54
FRA,G2H4_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,11.2354,Y25_54,Individuals aged 25-54
FRA,G2H1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,20.815,Y25_54,Individuals aged 25-54
FRA,G2K1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,7.0309,Y25_54,Individuals aged 25-54
FRA,G2K2_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,6.0297,Y25_54,Individuals aged 25-54
FRA,G2I_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,7.654,Y25_54,Individuals aged 25-54
FRA,G2H3_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,22.7988,Y25_54,Individuals aged 25-54
FRA,G2M_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,14.1832,Y25_54,Individuals aged 25-54
FRA,G2N2_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,1.1632,Y25_54,Individuals aged 25-54
FRA,G2G_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,11.4849,Y25_54,Individuals aged 25-54
FRA,G2J_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,6.904299999999999,Y25_54,Individuals aged 25-54
FRA,G2N1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,4.2371,Y25_54,Individuals aged 25-54
FRA,G2A1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,21.7312,Y25_54,Individuals aged 25-54
FRA,G2H2_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,18.962200000000003,Y25_54,Individuals aged 25-54
FRA,G2B_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,53.4151,Y25_54,Individuals aged 25-54
FRA,G2DBIS_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,16.784499999999998,Y25_54,Individuals aged 25-54
FRA,G2B1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,18.3582,Y25_54,Individuals aged 25-54
FRA,G2C_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,16.2901,Y25_54,Individuals aged 25-54
USA,D1E_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,61.52,Y25_54,Individuals aged 25-54
USA,G1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,68.42,Y25_54,Individuals aged 25-54
USA,C6E_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,46.14,Y25_54,Individuals aged 25-54
USA,D1R_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,16.91,Y25_54,Individuals aged 25-54
USA,D1T_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,70.74,Y25_54,Individuals aged 25-54
USA,D1B_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,69.14,Y25_54,Individuals aged 25-54
USA,C2B_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,69.96,Y25_54,Individuals aged 25-54
USA,D1A_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,80.64,Y25_54,Individuals aged 25-54
USA,D1O_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,24.17,Y25_54,Individuals aged 25-54
USA,D1M_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,21.35,Y25_54,Individuals aged 25-54
USA,C5B_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,85.38,Y25_54,Individuals aged 25-54
USA,D1U_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,16.96,Y25_54,Individuals aged 25-54
USA,F1_I,PT_POP,Y25T54,Total,Total,Total,Total,2021,36.03,Y25_54,Individuals aged 25-54
FRA,H1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,28.1084,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1D_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,24.093400000000003,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1G_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,51.0081,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1C_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,6.3375,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1H_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,41.632200000000005,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1K_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,1.6741,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,H1I_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,26.2075,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1D_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,8.1114,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I8_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,22.5734,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,16.783,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1H_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,31.5832,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,65.46079999999999,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1T_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,32.242,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I7D_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,27.722400000000004,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I7B_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,15.9146,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1F_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,43.7427,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4J_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,5.5976,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,C5A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,88.6157,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,28.9519,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I7A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,17.6663,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,33.7647,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1M_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,9.5804,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,21.1309,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1C_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,6.267200000000001,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1I_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,12.329,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1O_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,4.098,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1H_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,29.0062,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1K_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,1.3006,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,C5B_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,86.6584,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,H1G_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,33.9533,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1E_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,53.7158,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,47.0346,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,C5B1_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,76.36309999999999,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1G_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,39.5628,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4B_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,2.6981,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4F_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,7.585500000000001,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I7C_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,22.2257,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4G_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,2.5649,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,G1_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,63.83259999999999,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,I9_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,10.0993,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4A_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,40.6049,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1C_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,16.6932,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1U_I,PT_POP,Y25T54,Total,LO,Total,Total,2021,9.4627,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,29.2412,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4G_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,4.8324,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4F_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,5.0167,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F2A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,42.997,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F2C_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,27.8775,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F2_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,79.8433,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,56.9624,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,43.2977,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4J_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,3.2821,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,34.2627,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F2B_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,27.187299999999997,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,47.5557,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4G_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,0.5316000000000001,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4F_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,4.6642,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F2B_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,2.7108,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,11.9956,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,15.198800000000002,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F2C_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,4.0146,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,12.3005,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F2A_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,8.2614,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4J_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,6.6486,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4I_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,0.9153,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F2_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,30.3213,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,D1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2025,68.9488,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1F_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,26.1694,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2H1_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,7.4881,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2H4_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,6.7481,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4G_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,2.6265,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4F_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,3.8625,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,F4J_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,7.1911000000000005,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2J_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,5.930499999999999,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4F_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,4.1462,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,D1O_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,5.5248,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,G2I_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,4.2067,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
DEU,F4J_I,PT_POP,Y25T54,Total,LO,Total,Total,2024,4.4234,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1M_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,14.18,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1B_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,58.61,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,C5B_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,78.63,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1A_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,59.64,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,F1_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,16.72,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1U_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,8.67,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1E_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,38.47,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1T_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,43.44,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1R_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,11.43,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,D1O_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,7.49,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,C2B_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,34.79,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,C6E_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,45.37,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
USA,G1_I,PT_POP,Y25T54,Total,LO,Total,Total,2023,38.73,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2H1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,11.692,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2G_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,9.1614,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2H2_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,8.314499999999999,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2I_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,7.4459,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2H4_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,5.2562999999999995,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2N2_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,1.4187999999999998,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2A2_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,2.8079,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2B_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,31.258799999999997,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2A1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,7.2411,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2N1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,6.2736,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2B1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,7.3807,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
FRA,G2K1_I,PT_POP,Y25T54,Total,LO,Total,Total,2022,3.099,Y25_54LO,Individuals aged 25-54 with no or a low level of educational attainment
